osm_id,code,fclass,name,latitude,longitude
"736645604",2001,police,Pltd Tg.Sengkuang,1.179,104.023
"736660516",2082,school,SDN 03 Tg. Sengkuang,1.185,104.020
"738831358",2306,food_court,tessc,5.564,95.298
"760472234",2950,tower,Traffic Control Tower,1.120,104.114
"760473206",2602,atm,Mandiri,1.101,104.076
"760475061",2723,monument,Statue (Music Tradisional),1.101,104.078
"760475143",2602,atm,BCA,1.102,104.076
"760475240",2084,college,Akademi Perawat,1.107,104.084
"760475486",2008,town_hall,Kunia Djaya Alam,1.102,104.080
"760478599",2008,town_hall,Cendana Residence,1.101,104.087
"760485865",2082,school,SMAN 3,1.131,104.103
"760486360",2723,monument,Statue (Music Tradisional),1.121,104.101
"760489501",2082,school,SMPN 28,1.124,104.094
"760490493",2082,school,Sekolah Permata Nusantara Permata Bandara,1.138,104.116
"760493708",2602,atm,Atm Mandiri,1.121,104.140
"760493857",2082,school,SDN 10 Nongsa,1.127,104.141
"760493940",2301,restaurant,Rm.Padang Batu Besar,1.150,104.132
"760494001",2301,restaurant,Rezeki Seafood,1.154,104.140
"760495953",2301,restaurant,Seafood Cahaya Baru/Apek Kolor,1.146,104.143
"760496050",2741,picnic_site,Sekilak,1.137,104.140
"760496869",2741,picnic_site,Pentas Sekilak,1.143,104.149
"760499302",2016,market_place,Pasar Nongsa,1.143,104.139
"760502507",2082,school,Pondok Pesantren Darul Falah-Nongsa,1.147,104.127
"760521717",2082,school,Madrasah Tsanawiyah Al Falah,1.147,104.126
"760522881",2008,town_hall,Lurah Batu Besar Office,1.153,104.129
"760530229",2082,school,SMPN 08,1.160,104.095
"760540845",2742,viewpoint,Nongsa Point Marina,1.196,104.098
"760547087",2082,school,SDN 006 Nongsa,1.186,104.107
"760554294",2082,school,SDN 07 Nongsa,1.087,104.135
"760556413",2081,university,Pondok Pesantren Al Kautsar,1.065,104.121
"760565090",2008,town_hall,Camat Sei Beduk Office,1.040,104.084
"760584397",2082,school,SMPN 17,1.039,104.126
"765006897",2950,tower,,5.553,95.319
"798711742",2742,viewpoint,,3.187,98.503
"799261466",2082,school,Pesantren Teknology Riau,0.439,101.558
"799396870",2501,supermarket,Lotte Mart,0.506,101.421
"800505087",2301,restaurant,,3.283,98.557
"800519003",2404,guesthouse,Erotic Accomodation,3.257,98.541
"800519031",2301,restaurant,Tourist Restaurant,3.283,98.557
"800519062",2301,restaurant,Tourist Restaurant,3.244,98.536
"800519070",2742,viewpoint,View,3.244,98.536
"800519096",2602,atm,,3.578,98.661
"803066122",2401,hotel,Angsana Resort,1.186,104.343
"805539542",2721,attraction,,2.911,98.681
"806519401",2742,viewpoint,,2.780,98.819
"806519403",2742,viewpoint,,2.920,98.525
"806537063",2742,viewpoint,,2.647,98.965
"806537079",2016,market_place,,2.652,98.862
"806537081",2401,hotel,Carolina Hotel,2.668,98.861
"806537111",2301,restaurant,Rumba Pizza,2.671,98.861
"806537113",2721,attraction,Batak King Grave,2.651,98.861
"806537116",2602,atm,,2.667,98.941
"806537122",2401,hotel,Hotel Silington,2.670,98.862
"806537143",2301,restaurant,Hong Kong,2.665,98.931
"806537145",2301,restaurant,,2.764,98.741
"820883614",2602,atm,,2.939,98.610
"820883617",2721,attraction,Batak Village,3.018,98.552
"820947026",2742,viewpoint,,1.620,99.204
"820947027",2602,atm,,2.334,99.064
"820947030",2742,viewpoint,,1.878,99.056
"820947035",2602,atm,ATM BRI,2.334,99.064
"820947038",2303,cafe,,1.852,99.079
"820947039",2001,police,,1.494,99.337
"820947042",2401,hotel,Torsibohinai,1.566,99.285
"820947043",2721,attraction,Volcanic Sulpher,2.075,98.944
"820947054",2303,cafe,Rodabaru,2.334,99.064
"820947057",2602,atm,,2.215,98.974
"820947058",2602,atm,,2.028,98.962
"820947059",2081,university,,2.256,99.003
"820947062",2742,viewpoint,,1.943,99.016
"820983154",2721,attraction,Hotspring,0.348,100.068
"820983160",2001,police,,0.556,100.022
"820983165",2082,school,,1.248,99.343
"820983171",2742,viewpoint,Waterfall,1.157,99.423
"820983178",2016,market_place,Rubberstore,0.622,99.849
"820983182",2303,cafe,,0.346,100.069
"820983202",2082,school,,0.763,99.573
"820983205",2301,restaurant,Wisman Resaurant,0.650,99.784
"820983234",2602,atm,,0.360,100.060
"820983250",2401,hotel,Hotel Natama,1.381,99.275
"820983252",2742,viewpoint,,0.686,99.675
"820983254",2742,viewpoint,,0.714,99.637
"820983276",2602,atm,,0.859,99.563
"820983284",2721,attraction,,0.683,99.685
"820983285",2742,viewpoint,,0.651,99.762
"820986744",2602,atm,,0.139,100.167
"820986746",2721,attraction,Real Equator crossing,0.000,100.220
"820986749",2742,viewpoint,,-0.137,100.242
"820986758",2742,viewpoint,,0.044,100.215
"820986762",2302,fast_food,KFC,-0.305,100.369
"820986772",2602,atm,,-0.307,100.370
"820986775",2742,viewpoint,,-0.308,100.365
"820986779",2721,attraction,War Memorial,0.101,100.190
"820986781",2602,atm,,-0.301,100.373
"820986789",2401,hotel,Pusako Hotel,-0.300,100.383
"821082491",2721,attraction,Weaving Workshop,-0.404,100.395
"821082493",2602,atm,,-0.340,100.383
"821082504",2742,viewpoint,,-0.487,100.337
"821082505",2301,restaurant,Tourist Restaurant,-0.426,100.574
"821082515",2732,ruins,Old Railroad,-0.532,100.506
"821082518",2001,police,,-0.500,100.558
"821082519",2742,viewpoint,Palace Replica,-0.472,100.621
"821082526",2742,viewpoint,Sawa View,-0.601,100.285
"851214334",2301,restaurant,Salero Basamo,1.106,104.065
"851224943",2101,pharmacy,Apotek Keluarga,1.104,104.069
"851233132",2016,market_place,Pasar Mega Legenda,1.101,104.059
"851233968",2082,school,SMP Negri 12 Batam,1.105,104.056
"856921618",2082,school,SDN 05 Batam Kota,1.105,104.042
"856922022",2253,swimming_pool,Swimming Pool Duta Mas,1.108,104.045
"856936357",2082,school,Kristen Basic School,1.116,104.048
"856947977",2602,atm,BCA,1.115,104.057
"856963024",2602,atm,BCA,1.105,104.072
"856963050",2602,atm,Mandiri,1.105,104.072
"856982252",2082,school,Sekolah Kalista,1.117,104.059
"856985541",2723,monument,Ka'Bah Manasik Haji,1.125,104.056
"856985632",2402,motel,Pih Hotel,1.126,104.057
"856985677",2001,police,Police (Polsekta Btm.Ctr),1.126,104.057
"856987866",2402,motel,Asrama Haji Kota Batam,1.125,104.055
"857011842",2723,monument,,1.129,104.055
"857013469",2602,atm,ATM BNI Mega Mall,1.129,104.055
"857013516",2602,atm,ATM BCA Mega Mall,1.129,104.055
"857013545",2602,atm,ATM Mandiri Mega Mall,1.129,104.055
"857013569",2203,cinema,XXI Cinema Mega Mall,1.129,104.056
"857013639",2302,fast_food,KFC Mega Mall,1.130,104.055
"857017667",2602,atm,Atm Bank Riau,1.128,104.055
"857017769",2601,bank,Bank Indonesia (Bi),1.128,104.057
"857022022",2502,bakery,Morning Bakery Ferry Term. Btm Cntr,1.131,104.055
"857034654",2251,sports_centre,Futsal Family Arena,1.129,104.047
"857035555",2301,restaurant,Resto Kediri Restaurant,1.127,104.051
"857038003",2301,restaurant,Rm.Padang Sederhana Batam Centre,1.128,104.052
"857038038",2601,bank,Bukopin,1.128,104.051
"857038137",2301,restaurant,Sop Ikan Istimewa (Yongki Seafood),1.128,104.050
"857038175",2301,restaurant,Restaurant Pondok Gurih,1.128,104.052
"898909061",2301,restaurant,Stamina Ocu,1.131,104.048
"898910247",2082,school,Sekolah Nobel,1.126,104.045
"898911602",2082,school,Sekolah Yos Sudarso,1.125,104.044
"898919718",2601,bank,BRI,1.131,104.051
"898921052",2301,restaurant,Obonk Steak And Ribs,1.128,104.038
"898921064",2601,bank,Bukopin,1.129,104.038
"898921076",2301,restaurant,Pondok Ikan Bakar,1.129,104.038
"898921912",2301,restaurant,Seloka (Breakfast Rest.),1.120,104.043
"899058784",2502,bakery,Layers Layer Cake Shop,1.132,104.011
"901171138",2253,swimming_pool,Kolam Renang Orchid Park,1.122,104.024
"901171652",2082,school,SD dan SMP Kalam Kudus,1.122,104.024
"901197364",2401,hotel,Sky View Hotel *,1.126,104.030
"901197383",2301,restaurant,Maharaja(Indian Food),1.126,104.031
"901197401",2302,fast_food,KFC,1.126,104.031
"901197419",2501,supermarket,Gelael Mini Market,1.126,104.031
"901197734",2303,cafe,Alfresco Bulevart Cape (Dinner),1.125,104.027
"901203702",2301,restaurant,Pujasera Green Land (Dinner),1.111,104.041
"901203711",2001,police,Police Post (Pos Polisi Kara),1.111,104.041
"901204956",2082,school,SDN 07 Batam Kota,1.109,104.039
"901205009",2251,sports_centre,Badminton Hall (Gor),1.107,104.040
"901205309",2602,atm,Atm Bca,1.105,104.039
"902766959",2015,graveyard,Yayasan Pekuburan Sei.Panas,1.134,104.027
"902767014",2301,restaurant,Mie Tarempa,1.128,104.030
"902767015",2502,bakery,Holand Bakery Edukit,1.126,104.025
"902767020",2523,stationery,Edu Kit Stationary,1.126,104.025
"902896486",2005,post_office,Tnt Expedition,1.137,104.023
"902900022",2601,bank,Bank Riau Kepri,1.131,104.030
"902900058",2502,bakery,Morning Bakery S.Panas,1.130,104.030
"902900186",2129,veterinary,Griya Medika,1.128,104.031
"902901313",2601,bank,CIMB Niaga,1.128,104.031
"902901372",2601,bank,BNI,1.128,104.034
"902901415",2601,bank,BCA,1.128,104.034
"902901465",2402,motel,Sydney Hotel,1.128,104.033
"902901506",2301,restaurant,Ikan Bakar Pak Ndut,1.128,104.033
"902904798",2301,restaurant,Pak Datok,1.130,104.038
"902904958",2402,motel,Batam Center Hotel,1.133,104.040
"902910813",2082,school,SMP Negeri 10 Batam,1.136,104.031
"902914860",2301,restaurant,Mie Aceh,1.134,104.030
"902914898",2082,school,Sekolah Yehonala,1.134,104.032
"902916640",2544,furniture_shop,Pasar Second Bukit Beruntung,1.137,104.035
"902923823",2082,school,SMP Negeri 6 Batam,1.144,104.028
"902927350",2082,school,SDN 005 Bengkong,1.144,104.025
"902927386",2082,school,Sdn.06/04,1.145,104.024
"902927483",2110,hospital,RSB Nuruddiniah,1.143,104.028
"902944149",2082,school,SMPN 30,1.154,104.036
"902944170",2082,school,Tk/Yayasan Al Hijrah Bengkong,1.154,104.037
"902957516",2082,school,Pg-Tk-Sd Kristen Cahaya Bangsa,1.148,104.027
"902960606",2008,town_hall,Lurah Bengkong Indah Office,1.146,104.026
"902981762",2501,supermarket,Top 100 Bengkong,1.153,104.024
"902983712",2504,mall,Bengkong Shopping Centre,1.158,104.026
"902988879",2082,school,SDN 06 Bengkong,1.156,104.032
"902990366",2082,school,Smk Al Jabar,1.156,104.025
"903027788",2082,school,SMPN 04,1.161,104.019
"903027857",2082,school,Sekolah Hang Tuah,1.163,104.020
"903027890",2099,public_building,Pasar Melati,1.158,104.023
"903033519",2301,restaurant,Salero Basamo,1.159,104.021
"903033687",2101,pharmacy,Apotic Najmi,1.159,104.027
"903034884",2082,school,SDN 09 Bengkong,1.161,104.024
"903048733",2504,mall,Jodoh Centre Bengkong,1.158,104.022
"903105316",2950,tower,Tower Sutet,1.161,104.036
"903110564",2251,sports_centre,Lapangan Bola B.Laut,1.158,104.036
"903117931",2401,hotel,Golden View Hotel,1.162,104.037
"903121912",2301,restaurant,Golden Prawn Seafood,1.160,104.037
"903129451",2741,picnic_site,Golden Prawn Picnic Area,1.162,104.041
"903271290",2602,atm,Atm Mandiri,1.139,104.027
"903271326",2301,restaurant,Restourant Ikan Daun,1.129,104.048
"903286511",2082,school,SMKN 03,1.024,104.058
"945777687",2082,school,SD Al Kaffah,1.100,104.052
"973131941",2543,doityourself,Toko Besi 3L,-3.786,103.559
"990017328",2543,doityourself,3L Technologies,-3.786,103.559
"997516672",2305,bar,Yogi's Bar,1.052,104.707
"1010423863",2601,bank,Mandiri Bank,1.151,104.007
"1040515979",2301,restaurant,Kelong Restaurant 533,1.134,104.279
"1068988734",2001,police,Pos Polisi Simpang Jam,1.124,104.019
"1069011993",2001,police,,1.150,104.007
"1075352380",2401,hotel,Flamboyant,5.856,95.269
"1076619111",2255,golf_course,Sukajadi Driving Range,1.097,104.035
"1076641104",2001,police,,1.105,103.955
"1076646001",2001,police,,1.131,104.018
"1076826265",2255,golf_course,Sijori Driving Range,1.116,103.950
"1076826280",2253,swimming_pool,Sijori Swimming Pool,1.116,103.950
"1077255487",2723,monument,Titik Nol Kilometer,5.906,95.217
"1077255487",2721,attraction,Titik Nol Kilometer,5.906,95.217
"1083537558",2501,supermarket,,3.576,98.702
"1083537620",2505,department_store,Yuki Sukaramai,3.587,98.706
"1132135090",2511,convenience,,1.119,104.058
"1164677083",2001,police,Polsekta Nongsa,1.052,104.125
"1188763571",2101,pharmacy,Budi Farma,1.146,104.008
"1234039462",2082,school,,3.512,98.794
"1239765725",2401,hotel,Orchid Hotel,-0.303,100.368
"1243176220",2404,guesthouse,Tin Tin,-1.048,100.412
"1243177005",2404,guesthouse,Carlos,-1.047,100.412
"1243177808",2302,fast_food,,-1.048,100.413
"1264396122",2721,attraction,Rejosari,-5.294,105.188
"1264713030",2083,kindergarten,Red Cross Federation,5.525,95.292
"1264713040",2082,school,Sekolah Dasar,5.523,95.293
"1280037876",2404,guesthouse,Yulia's,5.879,95.253
"1280039840",2404,guesthouse,Eddie's Homestay,5.475,95.240
"1280039843",2511,convenience,,5.475,95.240
"1280039844",2404,guesthouse,Mitabu Homestay,5.477,95.242
"1280039848",2404,guesthouse,Losmen Nurmas,5.474,95.240
"1280041468",2401,hotel,Hotel Delta,3.572,98.683
"1293085371",2955,lighthouse,,5.827,95.348
"1293085997",2955,lighthouse,,1.525,102.435
"1294294477",2008,town_hall,Salmart Batam,1.136,104.007
"1294294480",2005,post_office,,1.103,104.054
"1294328872",2082,school,Sekolah Bina Nusantara Batam,1.106,104.041
"1294331088",2501,supermarket,Kepri Mall,1.101,104.037
"1294415611",2501,supermarket,Mustafa Plaza,1.107,104.082
"1297001470",2083,kindergarten,TK Al Wafa,1.109,104.096
"1297012695",2016,market_place,Pasar,1.113,104.090
"1298194613",2016,market_place,Pasar Mustafa Plaza,1.107,104.082
"1298244212",2303,cafe,Coffee shop Solong,5.552,95.356
"1299381179",2303,cafe,Five Corner Coffee,5.556,95.322
"1299381199",2302,fast_food,KFC,5.556,95.323
"1299381209",2501,supermarket,Pante Pirak Swalayan,5.555,95.322
"1299381230",2302,fast_food,Texas Chicken,5.558,95.327
"1299381237",2302,fast_food,AW American Food,5.557,95.322
"1299381277",2005,post_office,Pos Indonesia,5.556,95.326
"1300610151",2301,restaurant,Food Center,5.551,95.330
"1308293145",2302,fast_food,Burger lezat,0.658,101.681
"1308311008",2082,school,Padang Matinggi,2.112,99.828
"1308374041",2082,school,SMA Negeri 1 Pendopo,-3.812,103.012
"1308374945",2110,hospital,Pancuran Kerambil,1.735,98.786
"1308458186",2529,beauty_shop,tanjung uncang,1.060,103.921
"1308468861",2722,museum,museum Buya Hamka,-0.356,100.218
"1319726496",2251,sports_centre,VKVT Batam,1.107,104.028
"1324451166",2016,market_place,Panbil Mall,1.072,104.024
"1352355795",2511,convenience,BatamOnlineShop.Com,1.100,104.059
"1354753841",2401,hotel,Tan Dirih,-0.293,100.227
"1354777304",2301,restaurant,Waterfront Zalino,-0.289,100.230
"1356123469",2742,viewpoint,Panorama Sungai Landai,-0.313,100.305
"1356190223",2301,restaurant,Sederhana,-0.312,100.372
"1360108930",2301,restaurant,Pempek Tini 628,0.528,101.455
"1362282922",2301,restaurant,Rumah Makan Simpang Raya,1.272,101.201
"1363204376",2401,hotel,Grand Sakura,3.597,98.686
"1363237789",2301,restaurant,Nelayan,3.590,98.678
"1364806662",2722,museum,Museum Sultan Mahmud Badaruddin II,-2.990,104.761
"1364806665",2016,market_place,Pasar 16 Ilir,-2.989,104.764
"1364806736",2724,memorial,Monumen Ampera,-2.990,104.761
"1364806772",2501,supermarket,Internasional Plaza,-2.984,104.758
"1364806774",2743,zoo,Hutan Wisata Punti Kayu,-2.945,104.726
"1365149897",2205,playground,Mikie Funland,3.203,98.524
"1365279128",2742,viewpoint,,2.743,98.858
"1365315031",2401,hotel,Danau Toba Cottages,2.660,98.931
"1366447325",2501,supermarket,Carrefour Palembang,-2.976,104.742
"1366451354",2601,bank,Bank BCA,-2.978,104.749
"1366451377",2601,bank,Bank Mandiri,-2.979,104.748
"1366455947",2501,supermarket,Palembang Indah Mall (PIM),-2.985,104.754
"1366455972",2501,supermarket,Ramayana,-2.983,104.751
"1366461350",2724,memorial,Tank Monument,-2.980,104.756
"1366461364",2401,hotel,Hotel Sanjaya,-2.978,104.752
"1366489356",2401,hotel,Hotel Swarna Dwipa,-2.991,104.747
"1366489424",2001,police,Polda Sumsel,-2.961,104.740
"1370002465",2301,restaurant,Sate Ayam Dahlia,0.523,101.438
"1370923833",2401,hotel,Atsari,2.666,98.936
"1370923855",2401,hotel,Wisata Bahari,2.668,98.937
"1370923858",2401,hotel,Khas Parapat,2.665,98.931
"1370923862",2721,attraction,Stone Chairs of Ambarita,2.679,98.837
"1370923878",2401,hotel,Toba,2.667,98.937
"1376492705",2512,clothes,Kaos Batamku,1.047,103.977
"1376494737",2512,clothes,Kaos Batamku,1.047,103.977
"1376528745",2016,market_place,Pasar Alai,-0.925,100.367
"1376528746",2110,hospital,RS Ibnu Sina,-0.921,100.367
"1388627424",2084,college,Akademi Keperawatan Kesdam I Bukit Barisan,-0.950,100.372
"1388627431",2401,hotel,Hotel Sawahan,-0.946,100.368
"1388627442",2110,hospital,RS Reksodiwiryo,-0.951,100.372
"1388627445",2082,school,SD Kartika I-10 / I-11 Padang,-0.950,100.377
"1388627455",2082,school,SMA Kartika I-5 Padang,-0.944,100.377
"1388627464",2082,school,SMK N 2 Padang,-0.945,100.378
"1388648407",2082,school,Madrasah Aliyah PGAI,-0.943,100.365
"1388648408",2082,school,Madrasah Aliyah PGAI,-0.943,100.366
"1388976648",2082,school,SMA 2 Padang,-0.930,100.354
"1388976651",2016,market_place,Pasar Raya Padang,-0.950,100.360
"1389000716",2016,market_place,Pasar Ulakkarang,-0.911,100.350
"1395839244",2302,fast_food,Warung Tekko,1.152,104.006
"1404220280",2512,clothes,outlet #02 Oleh-oleh Kaos Batamku,1.101,104.063
"1431618917",2512,clothes,Kaos Batam,1.121,104.090
"1454059749",2301,restaurant,My Mie (Noodles),1.141,104.011
"1456118775",2301,restaurant,Nasi Goreng Kambing 4W,1.139,104.008
"1456159971",2001,police,"Pos Babinsa, Windsor",1.138,104.008
"1469493281",2950,tower,PT. Solnet Indonesia,1.127,104.034
"1491823410",2511,convenience,JJ Collection (warungbutik.com),1.148,104.009
"1493875476",2501,supermarket,BCS Mall,1.132,104.010
"1503638171",2950,tower,Sumex,1.131,104.058
"1513658353",2016,market_place,Pasar Sei Harapan,1.104,103.953
"1517623488",2016,market_place,Pasar Pancur,1.028,104.064
"1519107223",2504,mall,Top 100,1.040,104.001
"1519631981",2016,market_place,Pasar Siteba,-0.897,100.368
"1522784671",2082,school,SDN 006 Sei Beduk,1.030,104.050
"1529180468",2082,school,SDN 02 Lubuak Aluang,-0.643,100.331
"1529180469",2082,school,SDN 14,-0.640,100.327
"1529180470",2082,school,SDN 23 Lubuak Aluang,-0.648,100.305
"1534414480",2099,public_building,Kantor Camat Ulakan,-0.695,100.205
"1534414510",2083,kindergarten,Pendidikan Anak Usia Dini,-0.683,100.209
"1534414515",2082,school,SDN 01 Ulakan,-0.696,100.203
"1534414529",2082,school,SMPN 1 Ulakan,-0.693,100.198
"1538517545",2903,drinking_water,IPA Gn. Pangilun,-0.909,100.369
"1538527460",2601,bank,Bank Nagari,-0.897,100.366
"1550946363",2001,police,Kantor Dir. Lalin Polda Sumbar,-0.964,100.357
"1573276236",2951,comms_tower,,-0.959,100.403
"1583863043",2950,tower,,-0.962,100.390
"1584249380",2601,bank,Bank Central Asia,1.069,104.025
"1584254736",2601,bank,HSBC,1.069,104.025
"1594530490",2011,embassy,Singapore Embassy,0.512,101.449
"1597688279",2504,mall,TOP 100,1.040,104.002
"1621194450",2401,hotel,Standard Hotel,1.146,104.004
"1631912518",2301,restaurant,Coffee rest,-0.929,100.362
"1636794428",2950,tower,,-0.903,100.397
"1645524103",2304,pub,New Place Pub & Restaurant,1.150,104.008
"1661864318",2722,museum,,1.112,104.028
"1668695489",2082,school,SMA Negeri 2 Tanjungkarang,-5.426,105.255
"1668695496",2904,fountain,,-5.422,105.258
"1681875123",2421,shelter,gedung baru mku,-0.895,100.348
"1682688701",2008,town_hall,,0.491,101.063
"1692112529",2110,hospital,RSIA Bunda,-0.919,100.365
"1694899803",2903,drinking_water,,1.137,104.028
"1694932460",2404,guesthouse,PT. Mhe-Demag Indonesia,1.134,104.028
"1694932461",2016,market_place,Minimarket,1.134,104.031
"1708629009",2401,hotel,Hotel Grand Zuri,0.532,101.449
"1731455889",2082,school,Putera Batam,1.046,103.969
"1734425750",2725,artwork,,-0.962,100.363
"1734613772",2511,convenience,Gbabe Fashion,1.147,104.009
"1734622081",2511,convenience,CONG JAYA,1.130,104.039
"1736925477",2950,tower,,-0.953,100.389
"1766014452",2401,hotel,Hotel Sarah Juli,3.996,97.339
"1766025182",2082,school,SMA Negeri Seribu Bukit,3.985,97.308
"1766036576",2082,school,SDIT Bunayya,3.983,97.345
